,hs6,hs6_name
4243,844140,Machines_for_moulding_articles_in_paper_pulp__paper_or_paperboard
4244,844180,Other_machinery
4245,844190,Parts
4246,844230,Machinery__apparatus_and_equipment
4247,844240,Parts_of_the_foregoing_machinery__apparatus_or_equipment
4248,844250,Plates__cylinders_and_other_printing_components;_plates__cylinders_and_lithographic_stones__prepared_for_printing_purposes_(for_example__planed__grained_or_polished)
4249,844311,Offset_printing_machinery__reel-fed
4250,844312,Offset_printing_machinery__sheet-fed__office_type_(using_sheets_with_one_side_not_exceeding_22_cm_and_the_other_side_not_exceeding_36_cm_in_the_unfolded_state)
4251,844313,Other_offset_printing_machinery
4252,844314,Letterpress_printing_machinery__reel_fed__excluding_flexographic_printing
4253,844315,Letterpress_printing_machinery__other_than_reel_fed__excluding_flexographic_printing
4254,844316,Flexographic_printing_machinery
4255,844317,Gravure_printing_machinery
4256,844319,Other
4257,844391,Parts_and_accessories_of_printing_machinery_used_for_printing_by_means_of_plates__cylinders_and_other_printing_components_of_heading_84.42
4258,844399,Other
4259,844400,Machines_for_extruding__drawing__texturing_or_cutting_man-made_textile_materials
4260,844511,Carding_machines
4261,844512,Combing_machines
4262,844513,Drawing_or_roving_machines
4263,844519,Other
4264,844520,Textile_spinning_machines
4265,844530,Textile_doubling_or_twisting_machines
4266,844540,Textile_winding_(including_weft-winding)_or_reeling_machines
4267,844590,Other
4268,844610,For_weaving_fabrics_of_a_width_not_exceeding_30cm
4269,844621,Power_looms
4270,844629,Other
4271,844630,For_weaving_fabrics_of_a_width_exceeding_30cm__shuttleless_type
4272,844711,With_cylinder_diameter_not_exceeding_165mm
4273,844712,With_cylinder_diameter_exceeding_165mm
4274,844720,Flat_knitting_machines;_stitch-bonding_machines
4275,844790,Other
4276,844811,Dobbies_and_Jacquards;_card_reducing__copying__punching_or_assembling_machines_for_use_therewith
4277,844819,Other
4278,844820,Parts_and_accessories_of_machines_of_heading_84.44_or_of_their_auxiliary_machinery
4279,844831,Card_clothing
4280,844832,Of_machines_for_preparing_textile_fibres__other_than_card_clothing
4281,844833,Spindles__spindle_flyers__spinning_rings_and_ring_travellers
4282,844839,Other
4283,844842,Reeds_for_looms__healds_and_heald-frames
4284,844859,Other
4285,844900,Machinery_for_the_manufacture_or_finishing_of_felt_or_nonwovens_in_the_piece_or_in_shapes__including_machinery_for_making_felt_hats;_blocks_for_making_hats
4286,845011,Fully-automatic_machines
4287,845012,Other_machines__with_built-in_centrifugal_drier
4288,845019,Other
4289,845020,Machines__each_of_a_dry_linen_capacity_exceeding_10kg
4290,845090,Parts
4291,845110,Dry-cleaning_machines
4292,845121,Each_of_a_dry_linen_capacity_not_exceeding_10kg
4293,845129,Other
4294,845130,Ironing_machines_and_presses_(including_fusing_presses)
4295,845140,Washing__bleaching_or_dyeing_machines
4296,845150,Machines_for_reeling__unreeling__folding__cutting_or_pinking_textile_fabrics
4297,845180,Other_machinery
4298,845190,Parts
4299,845210,Sewing_machines_of_the_household_type
4300,845230,Sewing_machine_needles
4301,845310,Machinery_for_preparing__tanning_or_working_hides__skins_or_leather
4302,845320,Machinery_for_making_or_repairing_footwear
4303,845380,Other_machinery
4304,845390,Parts
4305,845410,Converters
4306,845420,Ingot_moulds_and_ladles
4307,845430,Casting_machines
4308,845490,Parts
4309,845510,Tube_mills
4310,845521,Hot_or_combination_hot_and_cold
4311,845522,Cold
4312,845530,Rolls_for_rolling_mills
4313,845590,Other_parts
4314,845610,Operated_by_laser_or_other_light_or_photon_beam_processes
4315,845620,Operated_by_ultrasonic_processes
4316,845690,Other
4317,845710,Machining_centres
4318,845720,Unit_construction_machines_(single_station)
4319,845730,Multi-station_transfer_machines
4320,845811,Numerically_controlled
4321,845819,Other
4322,845891,Numerically_controlled
4323,845899,Other
4324,845910,Way-type_unit_head_machines
4325,845921,Numerically_controlled
4326,845929,Other
4327,845931,Numerically_controlled
4328,845939,Other
4329,845940,Other_boring_machines
4330,845951,Numerically_controlled
4331,845959,Other
4332,845961,Numerically_controlled
4333,845969,Other
4334,845970,Other_threading_or_tapping_machines
4335,846011,Numerically_controlled
4336,846019,Other
4337,846021,Numerically_controlled
4338,846029,Other
4339,846031,Numerically_controlled
4340,846039,Other
4341,846040,Honing_or_lapping_machines
4342,846120,Shaping_or_slotting_machines
4343,846130,Broaching_machines
4344,846140,Gear_cutting__gear_grinding_or_gear_finishing_machines
4345,846150,Sawing_or_cutting-off_machines
4346,846190,Other
4347,846210,Forging_or_die-stamping_machines_(including_presses)_and_hammers
4348,846221,Numerically_controlled
4349,846229,Other
4350,846231,Numerically_controlled
4351,846239,Other
4352,846241,Numerically_controlled
4353,846249,Other
4354,846291,Hydraulic_presses
4355,846299,Other
4356,846310,Draw-benches_for_bars__tubes__profiles__wire_or_the_like
4357,846320,Thread_rolling_machines
4358,846330,Machines_for_working_wire
4359,846390,Other
4360,846410,Sawing_machines
4361,846420,Grinding_or_polishing_machines
4362,846490,Other
4363,846510,Machines_which_can_carry_out_different_types_of_machining_operations_without_tool_change_between_such_operations
4364,846591,Sawing_machines
4365,846592,Planing__milling_or_moulding_(by_cutting)_machines
4366,846593,Grinding__sanding_or_polishing_machines
4367,846594,Bending_or_assembling_machines
4368,846595,Drilling_or_morticing_machines
4369,846596,Splitting__slicing_or_paring_machines
4370,846599,Other
4371,846620,Work_holders
4372,846630,Dividing_heads_and_other_special_attachments_for_machine-tools
4373,846691,For_machines_of_heading_84.64
4374,846692,For_machines_of_heading_84.65
4375,846693,For_machines_of_headings_84.56_to_84.61
4376,846694,For_machines_of_heading_84.62_or_84.63
4377,846711,Rotary_type_(including_combined_rotary-percussion)
4378,846719,Other
4379,846721,Drills_of_all_kinds
4380,846722,Saws
4381,846781,Chain_saws
4382,846789,Other
4383,846791,Of_chain_saws
4384,846792,Of_pneumatic_tools
4385,846799,Other
4386,846810,Hand-held_blow_pipes
4387,846820,Other_gas-operated_machinery_and_apparatus
4388,846880,Other_machinery_and_apparatus
4389,846890,Parts
4390,846900,Typewriters_other_than_printers_of_heading_84.43;_word-processing_machines
4391,847010,Electronic_calculators_capable_of_operation_without_an_external_source_of_electric_power_and_pocket-size_data_recording__reproducing_and_displaying_machines_with_calculating_functions
4392,847021,Incorporating_a_printing_device
4393,847029,Other
4394,847030,Other_calculating_machines
4395,847050,Cash_registers
4396,847090,Other
4397,847130,Portable_automatic_data_processing_machines__weighing_not_more_than_10_kg__consisting_of_at_least_a_central_processing_unit__a_keyboard_and_a_display
4398,847141,Comprising_in_the_same_housing_at_least_a_central_processing_unit_and_an_input_and_output_unit__whether_or_not_combined
4399,847149,Other__presented_in_the_form_of_systems
4400,847150,Processing_units_other_than_those_of_subheading_8471.41_or_8471.49__whether_or_not_containing_in_the_same_housing_one_or_two_of_the_following_types_of_unit:_storage_units__input_units__output_units
4401,847160,Input_or_output_units__whether_or_not_containing_storage_units_in_the_same_housing
4402,847180,Other_units_of_automatic_data_processing_machines
4403,847190,Other
4404,847210,Duplicating_machines
4405,847230,Machines_for_sorting_or_folding_mail_or_for_inserting_mail_in_envelopes_or_bands__machines_for_opening__closing_or_sealing_mail_and_machines_for_affixing_or_cancelling_postage_stamps
4406,847290,Other
4407,847310,Parts_and_accessories_of_the_machines_of_heading_84.69
4408,847321,Of_the_electronic_calculating_machines_of_subheading_8470.10__8470.21_or_8470.29
4409,847329,Other
4410,847340,Parts_and_accessories_of_the_machines_of_heading_84.72
4411,847350,Parts_and_accessories_equally_suitable_for_use_with_machines_of_two_or_more_of_the_headings_84.69_to_84.72
4412,847410,Sorting__screening__separating_or_washing_machines
4413,847420,Crushing_or_grinding_machines
4414,847431,Concrete_or_mortar_mixers
4415,847432,Machines_for_mixing_mineral_substances_with_bitumen
4416,847439,Other
4417,847480,Other_machinery
4418,847490,Parts
4419,847510,Machines_for_assembling_electric_or_electronic_lamps__tubes_or_valves_or_flashbulbs__in_glass_envelopes
4420,847521,Machines_for_making_optical_fibres_and_preforms_thereof
4421,847529,Other
4422,847590,Parts
4423,847621,Incorporating_heating_or_refrigerating_devices
4424,847629,Other
4425,847681,Incorporating_heating_or_refrigerating_devices
4426,847689,Other
4427,847690,Parts
4428,847710,Injection-moulding_machines
4429,847720,Extruders
4430,847730,Blow_moulding_machines
4431,847740,Vacuum_moulding_machines_and_other_thermoforming_machines
4432,847751,For_moulding_or_retreading_pneumatic_tyres_or_for_moulding_or_otherwise_forming_inner_tubes
4433,847759,Other
4434,847780,Other_machinery
4435,847810,Machinery
4436,847890,Parts
4437,847910,Machinery_for_public_works__building_or_the_like
4438,847920,Machinery_for_the_extraction_or_preparation_of_animal_or_fixed_vegetable_fats_or_oils
4439,847930,Presses_for_the_manufacture_of_particle_board_or_fibre_building_board_of_wood_or_other_ligneous_materials_and_other_machinery_for_treating_wood_or_cork
4440,847940,Rope_or_cable-making_machines
4441,847950,Industrial_robots__not_elsewhere_specified_or_included
4442,847960,Evaporative_air_coolers
4443,847971,Of_a_kind_used_in_airports
4444,847979,Other
4445,847981,For_treating_metal__including_electric_wire_coil-winders
4446,847982,Mixing__kneading__crushing__grinding__screening__sifting__homogenising__emulsifying_or_stirring_machines
4447,847989,Other
4448,847990,Parts
4449,848010,Moulding_boxes_for_metal_foundry
4450,848020,Mould_bases
4451,848030,Moulding_patterns
4452,848041,Injection_or_compression_types
4453,848049,Other
4454,848050,Moulds_for_glass
4455,848060,Moulds_for_mineral_materials
4456,848071,Injection_or_compression_types
4457,848079,Other
4458,848110,Pressure-reducing_valves
4459,848120,Valves_for_oleohydraulic_or_pneumatic_transmissions
4460,848130,Check_(nonreturn)_valves
4461,848140,Safety_or_relief_valves
4462,848190,Parts
4463,848210,Ball_bearings
4464,848220,Tapered_roller_bearings__including_cone_and_tapered_roller_assemblies
4465,848230,Spherical_roller_bearings
4466,848240,Needle_roller_bearings
4467,848250,Other_cylindrical_roller_bearings
4468,848280,Other__including_combined_ball/roller_bearings
4469,848291,Balls__needles_and_rollers
4470,848299,Other
4471,848360,Clutches_and_shaft_couplings_(including_universal_joints)
4472,848410,Gaskets_and_similar_joints_of_metal_sheeting_combined_with_other_material_or_of_two_or_more_layers_of_metal
4473,848420,Mechanical_seals
4474,848490,Other
4475,848610,Machines_and_apparatus_for_the_manufacture_of_boules_or_wafers
4476,848620,Machines_and_apparatus_for_the_manufacture_of_semiconductor_devices_or_of_electronic_integrated_circuits
4477,848630,Machines_and_apparatus_for_the_manufacture_of_flat_panel_displays
4478,848640,Machines_and_apparatus_specified_in_Note_9_(C)_to_this_Chapter
4479,848690,Parts_and_accessories
4480,848710,Ships'_or_boats'_propellers_and_blades_therefor
4481,848790,Other
4482,850120,Universal_AC/DC_motors_of_an_output_exceeding_37.5_W
4483,850131,Of_an_output_not_exceeding_750_W
4484,850132,Of_an_output_exceeding_750_W_but_not_exceeding_75kW
4485,850133,Of_an_output_exceeding_75__kW_but_not_exceeding_375_kW
4486,850134,Of_an_output_exceeding_375_kW
4487,850140,Other_AC_motors__single-phase
4488,850151,Of_an_output_not_exceeding_750_W
4489,850152,Of_an_output_exceeding_750_W_but_not_exceeding_75kW
4490,850153,Of_an_output_exceeding_75_kW
4491,850161,Of_an_output_not_exceeding_75_kVA
4492,850162,Of_an_output_exceeding_75_kVA_but_not_exceeding_375_kVA
4493,850163,Of_an_output_exceeding_375_kVA_but_not_exceeding_750_kVA
4494,850164,Of_an_output_exceeding_750_kVA
4495,850211,Of_an_output_not_exceeding_75_kVA
4496,850212,Of_an_output__exceeding_75_kVA_but_not_exceeding_375_kVA
4497,850213,Of_an_output_exceeding_375_kVA
4498,850220,Generating_sets_with_spark-ignition_internal_combustion_piston_engines
4499,850231,Wind-powered
4500,850239,Other
4501,850240,Electric_rotary_converters
4502,850300,Parts_suitable_for_use_solely_or_principally_with_the_machines_of_heading_85.01_or_85.02
4503,850410,Ballasts_for_discharge_lamps_or_tubes
4504,850422,Having_a_power_handｌing_capacity_exceeding_650_kVA_but_not_exceeding_10_000_kVA
4505,850423,Having_a_power_handling_capacity__exceeding_10_000_kVA
4506,850431,Having_a_power_handling_capacity_not_exceeding_1_kVA
4507,850432,Having_a_power_handling_capacity_exceeding_1_kVA_but_not_exceeding_16_kVA
4508,850434,Having_a_power_handling_capacity_exceeding_500_kVA
4509,850450,Other_inductors
4510,850490,Parts
4511,850511,Of_metal
4512,850519,Other
4513,850520,Electro-magnetic_couplings__clutches_and_brakes
4514,850630,Mercuric_oxide
4515,850640,Silver_oxide
4516,850650,Lithium
4517,850660,Air-zinc
4518,850680,Other_primary_cells_and_primary_batteries
4519,850690,Parts
4520,850730,Nickel-cadmium
4521,850740,Nickel-iron
4522,850750,Nickel-metal_hydride
4523,850760,Lithium-ion
4524,850780,Other_accumulators
4525,850790,Parts
4526,850819,Other
4527,850860,Other_vacuum_cleaners
4528,850870,Parts
4529,850940,Food_grinders_and_mixers;_fruit_or_vegetable_juice_extractors
4530,850980,Other_appliances
4531,850990,Parts
4532,851010,Shavers
4533,851020,Hair_clippers
4534,851030,Hair-removing_appliances
4535,851090,Parts
4536,851120,Ignition_magnetos;_magneto-dynamos;_magnetic_flywheels
4537,851130,Distributors;_ignition_coils
4538,851140,Starter_motors_and_dual_purpose_starter-generators
4539,851150,Other_generators
4540,851180,Other_equipment
4541,851210,Lighting_or_visual_signalling_equipment_of_a_kind_used_on_bicycles
4542,851220,Other_lighting_or_visual_signalling_equipment
4543,851230,Sound_signalling_equipment
4544,851240,Windscreen_wipers__defrosters_and_demisters
4545,851290,Parts
4546,851310,Lamps
4547,851390,Parts
4548,851410,Resistance_heated_furnaces_and_ovens
4549,851420,Furnaces_and_ovens_functioning_by_induction_or_dielectric_loss
4550,851430,Other_furnaces_and_ovens
4551,851440,Other_equipment_for_the_heat_treatment_of_materials_by_induction_or_dielectric_loss
4552,851490,Parts
4553,851511,Soldering_irons_and_guns
4554,851519,Other
4555,851521,Fully_or_partly_automatic
4556,851529,Other
4557,851531,Fully_or_partly_automatic
4558,851539,Other
4559,851610,Electric_instantaneous_or_storage_water_heaters_and_immersion_heaters
4560,851621,Storage_heating_radiators
4561,851629,Other
4562,851631,Hair_dryers
4563,851632,Other_hair-dressing_apparatus
4564,851633,Hand-drying_apparatus
4565,851640,Electric_smoothing_irons
4566,851660,Other_ovens;_cookers__cooking_plates__boiling_rings__grillers_and_roasters
4567,851671,Coffee_or_tea_makers
4568,851672,Toasters
4569,851680,Electric_heating_resistors
4570,851690,Parts
4571,851711,Line_telephone_sets_with_cordless_handsets
4572,851712,Telephones_for_cellular_networks_or_for_other_wireless_networks
4573,851718,Other
4574,851761,Base_stations
4575,851762,Machines_for_the_reception__conversion_and_transmission_or_regeneration_of_voice__images_or_other_data__including_switching_and_routing_apparatus
4576,851769,Other
4577,851770,Parts
4578,851810,Microphones_and_stands_therefor
4579,851821,Single_loudspeakers__mounted_in_their_enclosures
4580,851822,Multiple_loudspeakers__mounted_in_the_same_enclosure
4581,851829,Other
4582,851830,Headphones_and_earphones__whether_or_not_combined_with_a_microphone__and_sets_consisting_of_a_microphone_and_one_or_more_loudspeakers
4583,851840,Audio-frequency_electric_amplifiers
4584,851850,Electric_sound_amplifier_sets
4585,851890,Parts
4586,851920,Apparatus_operated_by_coins__banknotes__bank_cards__tokens_or_by_other_means_of_payment
4587,851930,Turntables_(record-decks)
4588,851950,Telephone_answering_machines
4589,851981,Using_magnetic__optical_or_semiconductor_media
4590,851989,Other
4591,852110,Magnetic_tape-type
4592,852190,Other
4593,852210,Pick-up_cartridges
4594,852290,Other
4595,852321,Cards_incorporating_a_magnetic_stripe
4596,852329,Other
4597,852341,Unrecorded
4598,852349,Other
4599,852351,Solid-state_non-volatile_storage_devices
4600,852359,Other
4601,852380,Other
4602,852550,Transmission_apparatus
4603,852560,Transmission_apparatus_incorporating_reception_apparatus
4604,852580,Television_cameras__digital_cameras_and_video_camera_recorders
4605,852692,Radio_remote_control_apparatus
4606,852712,Pocket-size_radio_cassette-players
4607,852713,Other_apparatus_combined_with_sound_recording_or_reproducing_apparatus
4608,852719,Other
4609,852721,Combined_with_sound_recording_or_reproducing_apparatus
4610,852729,Other
4611,852791,Combined_with_sound_recording_or_reproducing_apparatus
4612,852792,Not_combined_with_sound_recording_or_reproducing_apparatus_but_combined_with_a_clock
4613,852799,Other
4614,852841,Of_a_kind_solely_or_principally_used_in_an_automatic_data_processing_system_of_heading_84.71
4615,852849,Other
4616,852851,Of_a_kind_solely_or_principally_used_in_an_automatic_data_processing_system_of_heading_84.71
4617,852859,Other
4618,852861,Of_a_kind_solely_or_principally_used_in_an_automatic_data_processing_system_of_heading_84.71
4619,852869,Other
4620,852871,Not_designed_to_incorporate_a_video_display_or_screen
4621,852873,Other__monochrome
4622,852910,Aerials_and_aerial_reflectors_of_all_kinds;_parts_suitable_for_use_therewith
4623,853010,Equipment_for_railways_or_tramways
4624,853080,Other_equipment
4625,853090,Parts
4626,853110,Burglar_or_fire_alarms_and_similar_apparatus
4627,853120,Indicator_panels_incorporating_liquid_crystal_devices_(LCD)_or_light_emitting_diodes_(LED)
4628,853180,Other_apparatus
4629,853190,Parts
4630,853210,Fixed_capacitors_designed_for_use_in_50/60_Hz_circuits_and_having_a_reactive_power_handling_capacity_of_not_less_than_0.5_kvar_(power_capacitors)
4631,853221,Tantalum
4632,853222,Aluminium_electrolytic
4633,853223,Ceramic_dielectric__single_layer
4634,853224,Ceramic_dielectric__multilayer
4635,853225,Dielectric_of_paper_or_plastics
4636,853229,Other
4637,853230,Variable_or_adjustable_(pre-set)_capacitors
4638,853290,Parts
4639,853310,Fixed_carbon_resistors__composition_or_film_types
4640,853321,For_a_power_handling_capacity_not_exceeding_20W
4641,853329,Other
4642,853331,For_a_power_handling_capacity_not_exceeding_20_W
4643,853339,Other
4644,853340,Other_variable_resistors__including_rheostats_and_potentiometers
4645,853390,Parts
4646,853400,Printed_circuits
4647,853510,Fuses
4648,853521,For_a_voltage_of_less_than_72.5_kV
4649,853529,Other
4650,853530,Isolating_switches_and_make-and-break_switches
4651,853540,Lightning_arresters__voltage_limiters_and_surge_suppressors
4652,853590,Other
4653,853610,Fuses
4654,853620,Automatic_circuit_breakers
4655,853630,Other_apparatus_for_protecting_electrical_circuits
4656,853641,For_a_voltage_not_exceeding_60V
4657,853649,Other
4658,853661,Lamp-holders
4659,853669,Other
4660,853670,Connectors_for_optical_fibres__optical_fibre_bundles_or_cables
4661,853690,Other_apparatus
4662,853710,For_a_voltage_not_exceeding_1_000V
4663,853720,For_a_voltage_exceeding_1_000V
4664,853810,Boards__panels__consoles__desks__cabinets_and_other_bases_for_the_goods_of_heading_85.37__not_equipped_with_their_apparatus
4665,853890,Other
4666,853921,Tungsten_halogen
4667,853922,Other__of_a_power_not_exceeding_200W_and_for_a_voltage_exceeding_100V
4668,853929,Other
4669,853931,Fluorescent__hot_cathode
4670,853932,Mercury_or_sodium_vapour_lamps;_metal_halide_lamps
4671,853939,Other
4672,853941,Arc-lamps
4673,853949,Other
4674,854011,Colour
4675,854012,Monochrome
4676,854020,Television_camera_tubes;_image_converters_and_intensifiers;_other_photo-cathode_tubes
4677,854040,Data/graphic_display_tubes__monochrome;_data/graphic_display_tubes__colour__with_a_phosphor_dot_screen_pitch_smaller_than_0.4_mm
4678,854060,Other_cathode-ray_tubes
4679,854071,Magnetrons
4680,854079,Other
4681,854081,Receiver_or_amplifier_valves_and_tubes
4682,854089,Other
4683,854091,Of_cathode-ray_tubes
4684,854099,Other
4685,854130,Thyristors__diacs_and_triacs__other_than_photosensitive_devices
4686,854150,Other_semiconductor_devices
4687,854190,Parts
4688,854290,Parts
4689,854310,Particle_accelerators
4690,854330,Machines_and_apparatus_for_electroplating__electrolysis_or_electrophoresis
4691,854370,Other_machines_and_apparatus
4692,854390,Parts
4693,854411,Of_copper
4694,854419,Other
4695,854420,Co-axial_cable_and_other_co-axial_electric_conductors
4696,854519,Other
4697,854520,Brushes
4698,854610,Of_glass
4699,854620,Of_ceramics
4700,854690,Other
4701,854710,Insulating_fittings_of_ceramics
4702,854720,Insulating_fittings_of_plastics
4703,854790,Other
4704,854810,Waste_and_scrap_of_primary_cells__primary_batteries_and_electric_accumulators;_spent_primary_cells__spent_primary_batteries_and_spent_electric_accumulators
4705,854890,Other
4706,860110,Powered_from_an_external_source_of_electricity
4707,860120,Powered_by_electric_accumulators
4708,860210,Diesel-electric_locomotives
4709,860290,Other
4710,860310,Powered_from_an_external_source_of_electricity
4711,860390,Other
4712,860400,Railway_or_tramway_maintenance_or_service_vehicles__whether_or_not_self-propelled_(for_example__workshops__cranes__ballast_tampers__trackliners__testing_coaches_and_track_inspection_vehicles)
4713,860500,Railway_or_tramway_passenger_coaches__not_self-propelled;_luggage_vans__post_office_coaches_and_other_special_purpose_railway_or_tramway_coaches__not_self-propelled_(excluding_those_of_heading_86.04)
4714,860610,Tank_wagons_and_the_like
4715,860630,Self-discharging_vans_and_wagons__other_than_those_of_subheading_8606.10
4716,860692,Open__with_non-removable_sides_of_a_height_exceeding_60cm
4717,860699,Other
4718,860711,Driving_bogies_and_bissel-bogies
4719,860712,Other_bogies_and_bissel-bogies
4720,860719,Other__including_parts
4721,860721,Air_brakes_and_parts_thereof
4722,860729,Other
4723,860730,Hooks_and_other_coupling_devices__buffers__and_parts_thereof
4724,860791,Of_locomotives
4725,860799,Other
4726,860800,Railway_or_tramway_track_fixtures_and_fittings;_mechanical_(including_electro-mechanical)_signalling__safety_or_traffic_control_equipment_for_railways__tramways__roads__inland_waterways__parking_facilities__port_installations_or_airfields;_parts_of_the_foregoing
4727,860900,Containers_(including_containers_for_the_transport_of_fluids)_specially_designed_and_equipped_for_carriage_by_one_or_more_modes_of_transport
4728,870110,Pedestrian_controlled_tractors
4729,870120,Road_tractors_for_semi-trailers
4730,870130,Track-laying_tractors
4731,870210,With_compression-ignition_internal_combustion_piston_engine_(diesel_or_semi-diesel)
4732,870290,Other
4733,870310,Vehicles_specially_designed_for_travelling_on_snow;_golf_cars_and_similar_vehicles
4734,870321,Of_a_cylinder_capacity_not_exceeding_1_000_cc
4735,870322,Of_a_cylinder_capacity_exceeding_1_000_cc_but_not_exceeding_1_500_cc
4736,870323,Of_a_cylinder_capacity_exceeding_1_500_cc_but_not_exceeding_3_000_cc
4737,870324,Of_a_cylinder_capacity_exceeding_3_000_cc
4738,870331,Of_a_cylinder_capacity_not_exceeding_1_500_cc
4739,870332,Of_a_cylinder_capacity_exceeding_1_500_cc_but_not_exceeding_2_500_cc
4740,870333,Of_a_cylinder_capacity_exceeding_2_500_cc
4741,870390,Other
4742,870410,Dumpers_designed_for_off-highway_use
4743,870421,g.v.w._not_exceeding_5_tonnes
4744,870422,g.v.w._exceeding_5_tonnes_but_not_exceeding_20_tonnes
4745,870423,g.v.w._exceeding_20_tonnes
4746,870431,g.v.w._not_exceeding_5_tonnes
4747,870432,g.v.w._exceeding_5_tonnes
4748,870490,Other
4749,870510,Crane_lorries
4750,870520,Mobile_drilling_derricks
4751,870530,Fire_fighting_vehicles
4752,870540,Concrete-mixer_lorries
4753,870590,Other
4754,870600,Chassis_fitted_with_engines__for_the_motor_vehicles_of_headings_87.01_to_87.05
4755,870710,For_the_vehicles_of_heading_87.03
4756,870790,Other
4757,870810,Bumpers_and_parts_thereof
4758,870821,Safety_seat_belts
4759,870829,Other
4760,870840,Gear_boxes_and_parts_thereof
4761,870880,Suspension_systems_and_parts_thereof_(including_shock-absorbers)
4762,870891,Radiators_and_parts_thereof
4763,870892,Silencers_(mufflers)_and_exhaust_pipes;_parts_thereof
4764,870893,Clutches_and_parts_thereof
4765,870894,Steering_wheels__steering_columns_and_steering_boxes;_parts_thereof
4766,870895,Safety_airbags_with_inflater_system;_parts_thereof
4767,870911,Electrical
4768,870919,Other
4769,870990,Parts
4770,871000,Tanks_and_other_armoured_fighting_vehicles__motorised__whether_or_not_fitted_with_weapons__and_parts_of_such_vehicles
4771,871110,With_reciprocating_internal_combustion_piston_engine_of_a_cylinder_capacity_not_exceeding_50cc
4772,871130,With_reciprocating_internal_combustion_piston_engine_of_a_cylinder_capacity_exceeding_250_cc_but_not_exceeding_500_cc
4773,871140,With_reciprocating_internal_combustion_piston_engine_of_a_cylinder_capacity_exceeding_500_cc_but_not_exceeding_800_cc
4774,871150,With_reciprocating_internal_combustion_piston_engine_of_a_cylinder_capacity_exceeding_800_cc
4775,871190,Other
4776,871310,Not_mechanically_propelled
4777,871390,Other
4778,871410,Of_motorcycles_(including_mopeds)
4779,871420,Of_carriages_for_disabled_persons
4780,871491,Frames_and_forks__and_parts_thereof
4781,871492,Wheel_rims_and_spokes
4782,871493,Hubs__other_than_coaster_braking_hubs_and_hub_brakes__and_free-wheel_sprocket-wheels
4783,871494,Brakes__including_coaster_braking_hubs_and_hub_brakes__and_parts_thereof
4784,871495,Saddles
4785,871496,Pedals_and_crank-gear__and_parts_thereof
4786,871499,Other
4787,871500,Baby_carriages_and_parts_thereof
4788,871610,Trailers_and_semi-trailers_of_the_caravan_type__for_housing_or_camping
4789,871620,Self-loading_or_self-unloading_trailers_and_semi-trailers_for_agricultural_purposes
4790,871631,Tanker_trailers_and_tanker_semi-trailers
4791,871639,Other
4792,871640,Other_trailers_and_semi-trailers
4793,871680,Other_vehicles
4794,871690,Parts
4795,880100,Balloons_and_dirigibles;_gliders__hang_gliders_and_other_non-powered_aircraft
4796,880211,Of_an_unladen_weight_not_exceeding_2_000kg
4797,880212,Of_an_unladen_weight_exceeding_2_000kg
4798,880220,Aeroplanes_and_other_aircraft__of_an_unladen_weight_not_exceeding_2_000kg
4799,880230,Aeroplanes_and_other_aircraft__of_an_unladen_weight_exceeding_2_000kg_but_not_exceeding_15_000kg
4800,880240,Aeroplanes_and_other_aircraft__of_an_unladen_weight_exceeding_15_000kg
4801,880260,Spacecraft_(including_satellites)_and_suborbital_and_spacecraft_launch_vehicles
4802,880320,Under-carriages_and_parts_thereof
4803,880330,Other_parts_of_aeroplanes_or_helicopters
4804,880390,Other
4805,880400,Parachutes_(including_dirigible_parachutes_and_paragliders)_and_rotochutes;_parts_thereof_and_accessories_thereto
4806,880510,Aircraft_launching_gear_and_parts_thereof;_deck-arrestor_or_similar_gear_and_parts_thereof
4807,880521,Air_combat_simulators_and_parts_thereof
4808,880529,Other
4809,890110,Cruise_ships__excursion_boats_and_similar_vessels_principally_designed_for_the_transport_of_persons;_ferry-boats_of_all_kinds
4810,890120,Tankers
4811,890130,Refrigerated_vessels__other_than_those_of_subheading_8901.20
4812,890190,Other_vessels_for_the_transport_of_goods_and_other_vessels_for_the_transport_of_both_persons_and_goods
4813,890200,Fishing_vessels;_factory_ships_and_other_vessels_for_processing_or_preserving_fishery_products
4814,890310,Inflatable
4815,890391,Sailboats__with_or_without_auxiliary_motor
4816,890392,Motorboats__other_than_outboard_motorboats
4817,890399,Other
4818,890400,Tugs_and_pusher_craft
4819,890510,Dredgers
4820,890520,Floating_or_submersible_drilling_or_production_platforms
4821,890590,Other
4822,890710,Inflatable_rafts
4823,890790,Other
4824,890800,Vessels_and_other_floating_structures_for_breaking_up
4825,900120,Sheets_and_plates_of_polarising_material
4826,900130,Contact_lenses
4827,900140,Spectacle_lenses_of_glass
4828,900150,Spectacle_lenses_of_other_materials
4829,900190,Other
4830,900219,Other
4831,900220,Filters
4832,900290,Other
4833,900311,Of_plastics
4834,900390,Parts
4835,900410,Sunglasses
4836,900490,Other
4837,900510,Binoculars
4838,900580,Other_instruments
4839,900590,Parts_and_accessories_(including_mountings)
4840,900610,Cameras_of_a_kind_used_for_preparing_printing_plates_or_cylinders
4841,900630,Cameras_specially_designed_for_underwater_use__for_aerial_survey_or_for_medical_or_surgical　examination_of_internal_organs;_comparison_cameras_for_forensic_or_criminological_purposes
4842,900640,Instant_print_cameras
